text,id,userid,username,created_at,likes,retweets,isquote,is_retweet,mentions,hashtags,reply_to,geo,place,text_clean
"@princessdaddyve @INNERFAIRIES ✊✊🏻✊🏼✊🏽✊🏾✊🏿
Setiap warna kulit itu indah 

#BlackLivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlackLivesMatters #RAISETHEDEGREE",1266636189768933377,1232675856029380608,jindemenmancing,2020-05-30 07:42:55,0,0,False,False,"['princessdaddyve', 'INNERFAIRIES']","['BlackLivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlackLivesMatters', 'RAISETHEDEGREE']",1.2666213238554337e+18,,,princessdaddyve innerfairies warna kulit indah blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree
@btsworldwider #BlackLivesMatters #BlackLivesMaters #JusticeForGeorgeFloyd #RaiseTheDegree BLM BLM BLM,1266635834955988992,1082456047959236609,smolnamjoon,2020-05-30 07:41:30,0,0,False,False,['btsworldwider'],"['BlackLivesMatters', 'BlackLivesMaters', 'JusticeForGeorgeFloyd', 'RaiseTheDegree']",1.2666263399995843e+18,,,btsworldwider blacklivesmatters blacklivesmaters justiceforgeorgefloyd raisethedegree blm blm blm
"lewat? bantu rt
 
#BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE",1266635715464400897,1230394174991519744,jejesygbangtan,2020-05-30 07:41:02,2,6,False,False,[],"['BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE']",,,,bantu rt blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree
"siapa yg naruk bawang disini 😭
.
#BlackLivesMatters #RAISETHEDEGREE #JusticeForGeorge #Trump #Obama https://t.co/ka3v1gMEXI",1266635433640775686,1204377070408585217,syarifanjay,2020-05-30 07:39:54,19,8,False,False,[],"['BlackLivesMatters', 'RAISETHEDEGREE', 'JusticeForGeorge', 'Trump', 'Obama']",,,,naruk bawang blacklivesmatters raisethedegree justiceforgeorge trump obama
@Viaant93 KIRI #BlackLivesMatters &lt;3 :v,1266635094489350144,1131926110470516736,kejiapittak,2020-05-30 07:38:34,0,0,False,False,['Viaant93'],['BlackLivesMatters'],1.266634858035417e+18,,,viaant93 kiri blacklivesmatters lt3 v
"Kita semua sama 
#BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE  #BlacklivesMaters https://t.co/fRTJoIdk0a",1266634830839574531,1234047241385463808,Hestyretno1,2020-05-30 07:37:31,1,0,False,False,[],"['BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters']",,,,blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters
"Ayo naikin tagar ini kembali 

#BlacklivesMaters",1266634505697161216,1214222465787822081,Fifyfefo,2020-05-30 07:36:13,0,0,False,False,[],['BlacklivesMaters'],,,,ayo naikin tagar blacklivesmaters
"ACAB BLM
ACAB BLM
ACAB BLM
ACAB BLM
ACAB BLM
#JusticeForGeorgeFloyd #GeorgeFloyd #BlackLivesMatters #protests 😤",1266634385148776448,1243702453138272269,taryn_b13,2020-05-30 07:35:45,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'GeorgeFloyd', 'BlackLivesMatters', 'protests']",,,,acab blm acab blm acab blm acab blm acab blm justiceforgeorgefloyd georgefloyd blacklivesmatters protests
Dahlah aku mau lamjut ngedrakor lagii 🤟 btw #BlackLivesMatters !!!,1266634201207468032,996388931028463617,vminiestfairy,2020-05-30 07:35:01,0,0,False,False,[],['BlackLivesMatters'],,,,dahlah lamjut ngedrakor lagii btw blacklivesmatters
"Semua orang berhak hidup dan di berlakukan dengan baik dan adil
Kita semua sama!
#RAISETHEDEGREE
#BlackLivesMatters https://t.co/fAsePp2Cws",1266634194643382273,1062951519329218560,rhea_nabila,2020-05-30 07:34:59,14,9,False,False,[],"['RAISETHEDEGREE', 'BlackLivesMatters']",,,,berhak berlakukan adil raisethedegree blacklivesmatters
"✊✊🏻✊🏼✊🏽✊🏾✊🏿
Setiap warna kulit itu indah 

#BlackLivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlackLivesMatters #RAISETHEDEGREE",1266634156961697793,1232675856029380608,jindemenmancing,2020-05-30 07:34:50,0,0,False,False,[],"['BlackLivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlackLivesMatters', 'RAISETHEDEGREE']",,,,warna kulit indah blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree
"@arifulinho takpayah layan , spread #BlackLivesMatters",1266634120467066880,1010790318084509696,joonwithluvs,2020-05-30 07:34:41,0,0,False,False,['arifulinho'],['BlackLivesMatters'],1.2666336313273344e+18,,,arifulinho takpayah layan spread blacklivesmatters
"Sapa² yg rasa benda berlaku skrg bukan bidang kuasa dia, buat tutup sblh mata, tu orng sana not kena kt aq, just wanna said we all do living in same earth,we all love justice,love living in peace,everyone deserves it! Then doing our best please #BlackLivesMatters #RAISETHEDEGREE",1266633884067717120,1037496881369116674,bysainafff,2020-05-30 07:33:45,2,0,False,False,[],"['BlackLivesMatters', 'RAISETHEDEGREE']",,,,sapa benda berlaku skrg bidang kuasa tutup sblh mata tu orng not kena kt aq just wanna said we all living in same earthwe all love justicelove living in peaceeveryone deserves it then doing our best please blacklivesmatters raisethedegree
"opini yang bagus anak rp, sekarang kita balik menggalakkan #BlackLivesMatters campaign",1266633775233957889,1715104172,twinhle,2020-05-30 07:33:19,0,0,False,False,[],['BlackLivesMatters'],,,,opini bagus anak rp menggalakkan blacklivesmatters campaign
Btw udh pada ngisi petisi ini belum? Yukk raise awareness dan dukung #BlackLivesMatters Dengan mengisi petisi ini https://t.co/f50e9PBT8X,1266633746419081216,840506107588042753,Dejun0820,2020-05-30 07:33:12,0,0,True,False,[],['BlackLivesMatters'],,,,btw udh ngisi petisi yukk raise awareness dukung blacklivesmatters mengisi petisi
"kita semua sama, We're One! 

#RAISETHEDEGREE #BlackLivesMatters https://t.co/KnAwfV9WBO",1266633553111969792,1214021598077808645,kakelip,2020-05-30 07:32:26,3,2,False,False,[],"['RAISETHEDEGREE', 'BlackLivesMatters']",,,,were one raisethedegree blacklivesmatters
"bantu rep sm rt ya mutualku 

#BlackLivesMatters 
#RAISETHEDEGREE 
#BlackLivesMatters 
#RAISETHEDEGREE",1266633548095578113,1106172230277292032,c0t00n751,2020-05-30 07:32:25,0,2,False,False,[],"['BlackLivesMatters', 'RAISETHEDEGREE', 'BlackLivesMatters', 'RAISETHEDEGREE']",,,,bantu rep sm rt mutualku blacklivesmatters raisethedegree blacklivesmatters raisethedegree
"rindu pantai aku tuuhhh....
#sahabatbahari #infotoljorrs #sepakbola #bankbri #bersamalawancorona #blacklivesmatters #peringatandinijkt #validnews #jatimnow #mncnewsroom #vcs #vcsyuk #cewesange #cewehot #cewesexy #videocallsex #chatsex #phonesex #IGOBugil https://t.co/rEB4lzFgI3",1266633382466686976,1256693278885339136,PkrWalet,2020-05-30 07:31:45,0,0,False,False,[],"['sahabatbahari', 'infotoljorrs', 'sepakbola', 'bankbri', 'bersamalawancorona', 'blacklivesmatters', 'peringatandinijkt', 'validnews', 'jatimnow', 'mncnewsroom', 'vcs', 'vcsyuk', 'cewesange', 'cewehot', 'cewesexy', 'videocallsex', 'chatsex', 'phonesex', 'IGOBugil']",,,,rindu pantai tuu sahabatbahari infotoljorrs sepakbola bankbri bersamalawancorona blacklivesmatters peringatandinijkt validnews jatimnow mncnewsroom vcs vcsyuk cewesange cewehot cewesexy videocallsex chatsex phonesex igobugil
"#schoolreopening
#FetchYourBody2020
#JusticeForGeorgeFlyod
#BlackLivesMatters
Ari di khande nga dinga
https://t.co/SmDHI4XlYI https://t.co/LovQbyfGXh",1266633234772824065,4656930203,RaphaelXikwembu,2020-05-30 07:31:10,2,0,False,False,[],"['schoolreopening', 'FetchYourBody2020', 'JusticeForGeorgeFlyod', 'BlackLivesMatters']",,,,schoolreopening fetchyourbody2020 justiceforgeorgeflyod blacklivesmatters ari khande nga dinga
"Tolong sambil lewat RT ya 🙏
  👇👇👇
Kita semua sama 
#BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE https://t.co/905MZhGVXO",1266633167558983680,1235542298718396416,Kim_Aiko05,2020-05-30 07:30:54,15,11,False,False,[],"['BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE']",,,,rt blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree
"kalo lewat, tolong rt/rep🙏

#BlackLivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE #BlackLivesMatters #RAISETHEDEGREE #BlacklivesMatters #RAISETHEDEGREE",1266633141734629376,955051282045157376,cutiehobah,2020-05-30 07:30:48,5,8,False,False,[],"['BlackLivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE', 'BlackLivesMatters', 'RAISETHEDEGREE', 'BlacklivesMatters', 'RAISETHEDEGREE']",,,,kalo rtrep blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree blacklivesmatters raisethedegree
"Selagi korang masih beli krim putihkan kulit, jangan sembang pasal #BlackLivesMatters lah. 

Butoh.",1266632836884258821,39587819,AshrafAriff,2020-05-30 07:29:35,129,117,False,False,[],['BlackLivesMatters'],,,,korang beli krim putihkan kulit sembang pasal blacklivesmatters butoh
"hastagnya turun😭

#RAISETHEDEGREE #BlackLivesMatters",1266632732345380864,1167716010679402498,JYPsMAKNAE,2020-05-30 07:29:10,0,0,False,False,[],"['RAISETHEDEGREE', 'BlackLivesMatters']",,,,hastagnya turun raisethedegree blacklivesmatters
"Orang nyangkanya aku hidup enak. Bercukupan. Iya alhamdulilah aku bersyukur karna itu
Orang nyangkanya aku tak disama² kan oleh orang lain, hidupku tak banyak drama
Orang nyangkanya... Ah begitulah
Semua yg mereka kira, tak sebanding kenyataannya
#BlacklivesMaters #RASIETHEDEGREE",1266632729459691520,718621297903669249,WrBi_Bee,2020-05-30 07:29:10,0,0,False,False,[],"['BlacklivesMaters', 'RASIETHEDEGREE']",,,,nyangkanya enak bercukupan alhamdulilah bersyukur karna nyangkanya disama hidupku drama nyangkanya sebanding kenyataannya blacklivesmaters rasiethedegree
"Dibilang berbeda karna hal yg menyangkut psikologis. Udah biasa sih
Dibilang berbeda karna imajinasi yg berlebihan. Udah biasa juga
Dibilang berbeda dari segi kepintaran di bwh rata². Udah sangat biasa
Sampai rasanya ingin memaki, tapi tak berani
#BlacklivesMaters #RASIETHEDEGREE",1266632176369430528,718621297903669249,WrBi_Bee,2020-05-30 07:26:58,0,0,False,False,[],"['BlacklivesMaters', 'RASIETHEDEGREE']",,,"Place(id='900dd3ca7a614b4f', url='https://api.twitter.com/1.1/geo/id/900dd3ca7a614b4f.json', place_type='city', name='Serang', full_name='Serang, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[106.127825, -6.148666], [106.187733, -6.148666], [106.187733, -6.080656], [106.127825, -6.080656]]]), attributes={})",dibilang berbeda karna psikologis sih dibilang berbeda karna imajinasi dibilang berbeda segi kepintaran bwh memaki berani blacklivesmaters rasiethedegree
Paling bullshit suarakan #BlackLivesMatters tapi discriminate your own kaum,1266632148921905153,1197477212959567872,GreatDepre55i0n,2020-05-30 07:26:51,0,0,False,False,[],['BlackLivesMatters'],,,,bullshit suarakan blacklivesmatters discriminate your own kaum
"Eruku to fi iphone 6 ya portrait😂🔥 TALENT dey 9ja🔥 @Dremodrizzy @davido @Olamide @officialnairam1 @ObaMohbad 
#schoolreopening #TheMatters #aloma #GeorgeFloyd  #BlackLiveMatter #BlackLivesMatters #LeGbaGbeVideo #SmackDown https://t.co/tGYzFCAZQm",1266631974111850496,1061243462568341504,Iceeh6,2020-05-30 07:26:10,1,0,False,False,"['Dremodrizzy', 'davido', 'Olamide', 'officialnairam1', 'ObaMohbad']","['schoolreopening', 'TheMatters', 'aloma', 'GeorgeFloyd', 'BlackLiveMatter', 'BlackLivesMatters', 'LeGbaGbeVideo', 'SmackDown']",,,,eruku fi iphone 6 portrait talent dey 9ja dremodrizzy davido olamide officialnairam1 obamohbad schoolreopening thematters aloma georgefloyd blacklivematter blacklivesmatters legbagbevideo smackdown
"Ignorant and insensitive. Pas ada masalah yg bener2 butuh dukungan pada rest, diem2 bae. Giliran rumor gajelas ditanggepin mati2an, sampe kirim2 email. Pada ketawa dah tuh yg nyulut api. 

#BlacklivesMaters 
#BlackLivesMatters 
#RAISETHEDEGREE 
#JusticeForGeorgeFlyod",1266631891664269313,881793192231813120,blckfairyfloss,2020-05-30 07:25:50,0,0,False,False,[],"['BlacklivesMaters', 'BlackLivesMatters', 'RAISETHEDEGREE', 'JusticeForGeorgeFlyod']",,,,ignorant and insensitive pas bener2 butuh dukungan rest diem2 bae giliran rumor gajelas ditanggepin mati2an sampe kirim2 email ketawa tuh nyulut api blacklivesmaters blacklivesmatters raisethedegree justiceforgeorgeflyod
"Pernah ga rasanya dibilang jadi anak rasis? Ga peduli terhadap sesuatu hal yg penting. Malah ngepeduliin hal yg ga penting. Terus dibilang ga sayang bla bla bla. Tapi nyatanya emang sengaja diam untuk hal yang jika dilawan rasanya percuma
#BlacklivesMaters #RASIETHEDEGREE",1266631529955880960,718621297903669249,WrBi_Bee,2020-05-30 07:24:24,0,0,False,False,[],"['BlacklivesMaters', 'RASIETHEDEGREE']",,,"Place(id='900dd3ca7a614b4f', url='https://api.twitter.com/1.1/geo/id/900dd3ca7a614b4f.json', place_type='city', name='Serang', full_name='Serang, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[106.127825, -6.148666], [106.187733, -6.148666], [106.187733, -6.080656], [106.127825, -6.080656]]]), attributes={})",ga dibilang anak rasis ga peduli ngepeduliin ga dibilang ga sayang bla bla bla sengaja diam dilawan blacklivesmaters rasiethedegree
"Kita semua sama!🤗

#RAISETHEDEGREE
#BlackLiveMatter
#BlackLivesMatters
#RAISETHEDEGREE
#RAISETHEDEGREE https://t.co/ffujlsVuNi",1266631207241936896,1205466518277877762,DeaSyifakurnia5,2020-05-30 07:23:07,1,0,False,False,[],"['RAISETHEDEGREE', 'BlackLiveMatter', 'BlackLivesMatters', 'RAISETHEDEGREE', 'RAISETHEDEGREE']",,,,raisethedegree blacklivematter blacklivesmatters raisethedegree raisethedegree
"Ayo nak... Saatnya bukan ngetrandingin anak² nyasar, anak² mimpi, anak² 127, atau anak² lainnya dulu. Ini dulu yu nak di trandingin
Kemaren udah seneng banget tranding. Eh sekarang tenggelem

#BlacklivesMaters #RASIETHEDEGREE",1266631031639076864,718621297903669249,WrBi_Bee,2020-05-30 07:22:25,0,0,False,False,[],"['BlacklivesMaters', 'RASIETHEDEGREE']",,,"Place(id='900dd3ca7a614b4f', url='https://api.twitter.com/1.1/geo/id/900dd3ca7a614b4f.json', place_type='city', name='Serang', full_name='Serang, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[106.127825, -6.148666], [106.187733, -6.148666], [106.187733, -6.080656], [106.127825, -6.080656]]]), attributes={})",ayo nak ngetrandingin anak nyasar anak mimpi anak 127 anak yu nak trandingin kemaren seneng banget tranding tenggelem blacklivesmaters rasiethedegree
"@hanifjamals Dh lh anep drpd tweet bnde bnde bodoh meh tolong spread awareness,taksush pon

#BlackLivesMatters #RAISETHEDEGREE",1266630999695175680,1201053596550193152,SuyaJjk,2020-05-30 07:22:17,4,0,False,False,['hanifjamals'],"['BlackLivesMatters', 'RAISETHEDEGREE']",1.2666272957262766e+18,,,hanifjamals dh lh anep drpd tweet bnde bnde bodoh meh spread awarenesstaksush pon blacklivesmatters raisethedegree
"@TEARPNG Makasih Threadnya! Aku jadi paham 
#BlackLivesMatters #RAISETHEDEGREE",1266630948143030274,1263002627677143040,sdvgirll,2020-05-30 07:22:05,0,0,False,False,['TEARPNG'],"['BlackLivesMatters', 'RAISETHEDEGREE']",1.2665980675175793e+18,,,tearpng makasih threadnya paham blacklivesmatters raisethedegree
"Item putih sama aja cukkk :(
#BlackLivesMatters https://t.co/bPF32XGdqY",1266630870154137602,1114730781581012994,kimmmarsha,2020-05-30 07:21:46,0,0,False,False,[],['BlackLivesMatters'],,,,item putih aja cukkk blacklivesmatters
"Bantu tenggelemin yang lain ya

#BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE",1266630775924916224,749521890180362240,rempahancooky,2020-05-30 07:21:24,0,0,False,False,[],"['BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE']",,,,bantu tenggelemin blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree
"Cukup gue aja yg dibilang anak rasis/‘berbeda’ di rumah. Jangan sampe orang lain dipandang sama. Please gue ga suka perbedaan² ga jelas. Semua sama. Mo kek gimana juga sama

#BlacklivesMaters #RASIETHEDEGREE",1266630724272009216,718621297903669249,WrBi_Bee,2020-05-30 07:21:12,0,0,False,False,[],"['BlacklivesMaters', 'RASIETHEDEGREE']",,,"Place(id='900dd3ca7a614b4f', url='https://api.twitter.com/1.1/geo/id/900dd3ca7a614b4f.json', place_type='city', name='Serang', full_name='Serang, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[106.127825, -6.148666], [106.187733, -6.148666], [106.187733, -6.080656], [106.127825, -6.080656]]]), attributes={})",aja dibilang anak rasisberbeda rumah sampe dipandang please ga suka perbedaan ga mo kek blacklivesmaters rasiethedegree
"ayangie bantu rt juseyo~

#BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE #BlacklivesMaters #RAISETHEDEGREE",1266630654541758466,1118937568786046976,fluffytae_,2020-05-30 07:20:55,5,6,False,False,[],"['BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE', 'BlacklivesMaters', 'RAISETHEDEGREE']",,,,ayangie bantu rt juseyo blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree blacklivesmaters raisethedegree
"Jadi inget film T.H.U.G nangis sejadi2nya di pesawat. Dan emg bener, sampe skrg terulang lagi dan gaada titik terang. It’s getting worse #BlackLivesMatters",1266630328614916096,71976910,fadhilasp,2020-05-30 07:19:37,0,0,False,False,[],['BlackLivesMatters'],,,,inget film thug nangis sejadi2nya pesawat emg bener sampe skrg terulang gaada titik terang its getting worse blacklivesmatters
